id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
307595,AYSA,small_airport,Suabi Airport,-6.10444444444,142.278333333,465,OC,PG,PG-WPD,,no,AYSA,SBE,SUA,,,
307620,AYST,small_airport,Sturt Island Airport,-8.1525,142.268444444,40,OC,PG,PG-WPD,,no,AYST,,STI,,,
313790,AYUD,heliport,Kais-Udave Helicopter landing site,-8.7819,147.2785,3300,OC,PG,PG-CPM,,no,AYUD,,,,,
70,AYWD,medium_airport,Wapenamanda Airport,-5.6433000564575200,143.89500427246100,5889,OC,PG,PG-EPW,,yes,AYWD,WBM,,,https://en.wikipedia.org/wiki/Wapenamanda_Airport,
44942,AZ-0002,small_airport,Khachmas Airfield,41.4578767267,48.83039832120000,,AS,AZ,AZ-XAC,,no,,,,,,
44943,AZ-0003,small_airport,Shaki Airport,41.136552672500000,47.1595001221,,AS,AZ,AZ-SA,,no,,,,,,
44945,AZ-0004,small_airport,Naftalan Airport,40.515919835600000,46.8294811249,,AS,AZ,AZ-GOR,,no,,,,,,
44946,AZ-0005,small_airport,Tanrykulular Airport,40.742900144700000,46.8570113182,,AS,AZ,AZ-YE,,no,,,,,,
44947,AZ-0006,small_airport,Aghdas Airport,40.663427608300000,47.514098882700000,,AS,AZ,AZ-AGS,,no,,,,,,
44948,AZ-0007,closed,Göyçay Airport,40.6231834773,47.7628523111,,AS,AZ,AZ-GOY,,no,,,,,,
44949,AZ-0008,small_airport,Bygyr Airport,40.529074712500000,47.8300738335,,AS,AZ,AZ-GOY,,no,,,,,,
44950,AZ-0009,small_airport,Mollakend Airport,40.1204185512,48.14571619030000,,AS,AZ,AZ-KUR,,no,,,,,,
44951,AZ-0010,small_airport,Agdzhabedi Airport,40.0222906243,47.4493503571,,AS,AZ,AZ-AGC,,no,,,,,,
44952,AZ-0011,small_airport,Fizuli East Airport,39.5945777411,47.1961283684,,AS,AZ,AZ-FUZ,,no,,,,,,
44953,AZ-0012,small_airport,Aghdam Airport,39.9760019628,47.000144720100000,,AS,AZ,AZ-AGM,,no,,,,,,
44954,AZ-0013,medium_airport,Sital Chay Airport,40.8073129238,49.431481361400000,,AS,AZ,AZ-XIZ,,no,,,,,,
44955,AZ-0014,small_airport,Baku Lokbatan Airport,40.3499619803,49.6697258949,,AS,AZ,AZ-BA,,no,,,,,,
44956,AZ-0015,small_airport,Sangachaly Air Base,40.1297707563,49.4549560547,,AS,AZ,AZ-BA,,no,,,,,,
44957,AZ-0016,small_airport,Pirsagat Airport,39.8539990554,49.340018034,,AS,AZ,AZ-BA,,no,,,,,,
44958,AZ-0017,small_airport,Kazı Magomed Airport,40.0309399667,48.902764320400000,,AS,AZ,AZ-HAC,,no,,,,,,
44959,AZ-0018,small_airport,Karachala Airport,39.831790367,48.9667510986,,AS,AZ,AZ-SAL,,no,,,,,,
44960,AZ-0019,small_airport,Salyany Air Base,39.649550370200000,48.9915776253,,AS,AZ,AZ-SAL,,no,,,,,,
44961,AZ-0020,closed,Pushkino East Air Base,39.516042989900000,48.690633773800000,,AS,AZ,AZ-BIL,,no,,,,,,
44962,AZ-0021,medium_airport,Kyzylagadzh Air Base,39.006162267900000,48.806312084200000,,AS,AZ,AZ-MAS,,no,,,,,,
301690,AZB,small_airport,Amazon Bay Airport,-10.2991666667,149.338333333,12,OC,PG,PG-CPM,,no,,AZB,AZB,,,
335270,BA-0004,closed,Aerodrom Trebinje (Zupci),42.62613,18.41181,,EU,BA,BA-BIH,,no,,,,,,
301874,BDZ,small_airport,Baindoung Airport,-6.34722222222,146.942222222,4400,OC,PG,PG-MPL,,no,AYBG,BDZ,BDO,,,
301715,BE-0004,heliport,Zomergem Heliport,51.131389,3.522222,66,EU,BE,BE-VOV,,no,EBZM,,,,,
315501,BG-0022,closed,Staro Jelezare,42.447797,24.663927,,EU,BG,BG-16,,no,,,,,,
315509,BG-0023,small_airport,Ostrovo,43.6938742,26.5799644,,EU,BG,BG-17,,no,,,LB47,,,
315510,BG-0024,small_airport,Krivnya,43.66328,26.42224,,EU,BG,BG-18,,no,,,,,,
315604,BG-0025,small_airport,Belchinski Bani,42.37488,23.39322,,EU,BG,BG-13,,no,,,,,,
315677,BG-0026,closed,Polikraishte,43.199333,25.640889,,EU,BG,BG-04,,no,,,,,,
315917,BG-0027,small_airport,Gabrovo,42.9482,25.35998,,EU,BG,BG-07,,no,,,,,,Габрово
315928,BG-0028,small_airport,Blagoevo,43.4554878,26.4316546,,EU,BG,BG-17,,no,,,,,,
316246,BG-0030,small_airport,Bozhurishte,42.7533821,23.2028015,,EU,BG,BG-23,,no,,,,,,
316288,BG-0032,small_airport,Breznik,42.6933052,22.8965594,699,EU,BG,BG-14,,no,LBBR,,,,,
316339,BG-0033,small_airport,Slivnitsa,42.8441447,23.0144436,,EU,BG,BG-23,,no,,,,,,
320637,BG-0037,small_airport,Orliak Airfield,43.6344188,27.3963294,,EU,BG,BG-08,,no,,,,,,
320719,BG-0038,small_airport,Suvorovo Airstrip,43.3587179,27.5827284,,EU,BG,BG-03,,no,,,,,,
321060,BG-0042,small_airport,Selskostopansko Airstrip,43.2364818,27.0456557,,EU,BG,BG-27,,no,,,,,,
324048,BG-0053,small_airport,Staroseltsi,43.531511,24.2967868,,EU,BG,BG-15,,no,,,,,,
324584,BG-0055,small_airport,Shumen Airfield,43.287027,26.942278,,EU,BG,BG-27,,no,,,,,,
325007,BG-0056,small_airport,Karamanite Airstrip,43.4945283,27.4480307,,EU,BG,BG-03,,no,,,,,,
325008,BG-0057,small_airport,Lozen Airstrip,43.3017942,25.8624229,,EU,BG,BG-04,,no,,,,,,
325118,BG-0058,small_airport,Dragoman Airstrip,42.9335588,22.978856,,EU,BG,BG-23,,no,,,,,,
326621,BG-0059,small_airport,Slavovitsa Airstrip,43.58114,24.447395,,EU,BG,BG-15,,no,,,,,,
328224,BG-0062,small_airport,Knezha Airstrip,43.5460038,24.0946856,,EU,BG,BG-15,,no,,,,,,
328225,BG-0063,small_airport,Brenitsa Airstrip,43.4415329,24.1403714,,EU,BG,BG-15,,no,,,,,,
328466,BG-0064,small_airport,Gradishte Airstrip,43.3339849,26.8542546,,EU,BG,BG-27,,no,,,,,,
328915,BG-0065,small_airport,Borovan Airstrip,43.426891,23.77037,,EU,BG,BG-06,,no,,,,,,
329247,BG-0066,small_airport,Tervel Airstrip,43.7178529,27.4395281,,EU,BG,BG-08,,no,,,,,,
330281,BG-0067,small_airport,Aytos Airstrip,42.6774939,27.2549498,,EU,BG,BG-02,,no,,,,,,
330334,BG-0068,small_airport,Lozarevo Airstrip,42.757368,26.900321,,EU,BG,BG-02,,no,,,,,,Лозарево
330371,BG-0069,small_airport,Bedzhene Airstrip,43.4476491,27.2766781,,EU,BG,BG-U-A,,no,,,,,,
330381,BG-0070,small_airport,Krivodol Airstrip,43.37472,23.51036,,EU,BG,BG-06,,no,,,,,,
330382,BG-0071,small_airport,Medovnitsa Airstrip,43.6478754,22.7972558,,EU,BG,BG-12,,no,,,,,,
331798,BG-0072,small_airport,Slatina Airstrip,43.271956,24.739418,,EU,BG,BG-11,,no,,,,,,
331845,BG-0073,small_airport,Shtraklevo Airstrip,43.7272078,26.0507069,,EU,BG,BG-18,,no,,,,,,
44047,BGAS,heliport,Ammassivik Heliport,60.597376,-45.382445,71,NA,GL,GL-U-A,,yes,BGAS,,QUW,,https://en.wikipedia.org/wiki/Ammassivik_Heliport,
299843,BGMI,small_airport,Station Nord Landing Strip,81.6,-16.6666666667,35,NA,GL,GL-U-A,,no,BGMI,,,,"https://en.wikipedia.org/wiki/Nord,_Greenland",
299107,bgmo,heliport,Moriusaq Heliport,76.7534922147,-69.8450553417,44,NA,GL,GL-U-A,,yes,BGMO,,MOR,,https://en.wikipedia.org/wiki/Moriusaq_Heliport,
44072,BGNO,heliport,Station Nord Heliport,81.6978444497,-17.8088378906,,NA,GL,GL-U-A,,no,BGNO,,,,,
323783,BGSO,heliport,Saarloq Heliport,60.537778,-46.024722,,NA,GL,GL-U-A,,no,BGSO,QOQ,,,https://en.wikipedia.org/wiki/Saarloq_Heliport,
319190,BH-0001,heliport,Bahrain International Circuit Heliport,26.029738,50.511709,,AS,BH,BH-14,,no,,,,,,
302410,BHT,small_airport,Brighton Downs Airport,-23.3638888889,141.562777778,390,OC,AU,AU-QLD,,no,,BHT,,,,
301807,BIZ,closed,Bimin Airport,-5.28611111111,142.033055556,5775,OC,PG,PG-SAN,,no,,BIZ,BMN,,,
46651,BLM,small_airport,Bahia De Los Angelos South,28.891952244800000,-113.528723717,33,NA,MX,MX-BCN,,no,,,BLM,,,
28482,BMQ,small_airport,Bamburi Airport,-3.98191,39.730768,52,AF,KE,KE-300,,yes,HKBM,BMQ,,,https://en.wikipedia.org/wiki/Bamburi_Airport,
42431,BR-0002,closed,Alegrete,-29.800277709960900,-55.76305389404300,,SA,BR,BR-RS,,no,,,,,,
42432,BR-0003,closed,Fazenda Cana Brava,-17.418399810791000,-39.5817985534668,,SA,BR,BR-BA,,no,,,,,,
42433,BR-0004,closed,Fazenda Sao Judas Tadeu,-12.617799758911100,-60.90079879760740,,SA,BR,BR-RO,,no,,,,,,
42434,BR-0005,closed,Iguatemi,-23.63290023803710,-54.62969970703130,,SA,BR,BR-MS,,no,,,,,,
42435,BR-0006,closed,Ilha Solteira,-20.42169952392580,-51.33140182495120,,SA,BR,BR-SP,,no,,,,,,
42436,BR-0007,closed,Irati,-25.503889083862300,-50.65388870239260,,SA,BR,BR-PR,,no,,,,,,
42437,BR-0008,closed,Planura,-20.124399185180700,-48.69969940185550,,SA,BR,BR-MG,,no,,,,,,
42438,BR-0009,closed,Ponta Do Costa,-22.87190055847170,-42.082801818847700,,SA,BR,BR-RJ,,no,,,,,,
42439,BR-0010,closed,Senhor Do Bonfim,-10.47029972076420,-40.18280029296880,,SA,BR,BR-BA,,no,,,,,,
302392,BR-0017,heliport,Guarulhos - Sao Paulo Airport Marriott Heliport,-23.4557270361,-46.4917990565,,SA,BR,BR-SP,,no,,,,,,
307254,BR-0018,heliport,Fasano Hotel Heliport,-23.3322077122,-47.5599431992,,SA,BR,BR-SP,,no,,,,,,
307256,BR-0019,heliport,Estancia Heliport,-23.3610102966,-47.568633556400000,,SA,BR,BR-SP,,no,,,,,,
323709,BR-0228,small_airport,Fazenda Triunfo Airstrip,-15.68727,-44.476848,,SA,BR,BR-MG,,no,,,,,,
323712,BR-0231,small_airport,Cachoeira da Prata Airstrip,-15.361892,-42.371236,,SA,BR,BR-MG,,no,,,,,,
323715,BR-0234,small_airport,Jalles Machado Airstrip,-15.083994,-49.294977,,SA,BR,BR-GO,,no,,,,,,
323818,BR-0258,small_airport,Yanomami Airstrip,1.617119,-63.65329,,SA,BR,BR-AM,,no,,,,,,
324123,BR-0272,small_airport,Fazenda São João Airstrip,-21.65328,-52.426395,,SA,BR,BR-MS,,no,,,,,,
324135,BR-0273,small_airport,Fazenda Porto Real Airstrip,-13.434052,-47.152733,,SA,BR,BR-GO,,no,,,,,,
324142,BR-0280,small_airport,Fazenda Paraíso das Corredeiras Airstrip,-13.115192,-44.681977,,SA,BR,BR-BA,,no,,,,,,
326639,BR-0305,closed,Rio Araguaia Southwest Airport,-12.224243,-50.636373,671,SA,BR,BR-TO,,no,,,,,,
326644,BR-0306,small_airport,Rio Araguaia Northeast airport,-12.140605,-50.677037,675,SA,BR,BR-MT,,no,,,,,,
335712,BR-1006,small_airport,Molocopote Airstrip,1.597558,-54.134285,794,SA,BR,BR-PA,,no,,,,,,
335728,BR-1011,small_airport,Fazenda Colorado Airport,-13.133265,-55.445081,1312,SA,BR,BR-U-A,,no,SITC,,MT0132,,,
46380,BS-0003,small_airport,Cape Santa Maria Airstrip,23.64932,-75.323918,,NA,BS,BS-LI,,no,MYLM,,,,,
309771,BS-0006,closed,Castaway Cay (Gorda Cay) Airstrip,26.091254,-77.540721,5,NA,BS,BS-U-A,,no,,,MYAG,,https://en.wikipedia.org/wiki/Castaway_Cay,
317510,BW-0009,small_airport,Riverside North Airport,-25.2898,23.4725,3410,AF,BW,BW-KG,,no,,,,,,
317511,BW-0010,closed,Riverside Southeast Airport,-25.337175,23.514179,3420,AF,BW,BW-KG,,no,,,,,,
317669,BW-0015,small_airport,Kgoro Pan Airport,-21.2019,22.5038,3550,AF,BW,BW-GH,,no,,,,,,FB30
317671,BW-0017,small_airport,Khwai North Airport,-19.041,23.8339,3090,AF,BW,BW-NW,,no,,,,,,
318345,BW-0027,small_airport,Chief's Island Airport,-19.314182,22.94975,,AF,BW,BW-NW,,no,,,,,,
318346,BW-0028,small_airport,Chief's Camp Airport,-19.31107,22.908799,,AF,BW,BW-NW,,no,,,,,,
318347,BW-0029,small_airport,Mombo Camp Airport,-19.209503,22.794411,3165,AF,BW,BW-NW,,no,FBMB,,,,,
318348,BW-0030,small_airport,Chitabe Airstrip,-19.467144,23.378341,,AF,BW,BW-NW,,no,,,,,,
318351,BW-0033,small_airport,Kwara Camp Airport,-19.102891,23.289115,,AF,BW,BW-NW,,no,,,,,,
318352,BW-0034,small_airport,Shindi Lodge Airport,-19.110265,23.162305,,AF,BW,BW-NW,,no,,,,,,
318409,BW-0038,small_airport,Rann Airport,-19.658743,22.955112,,AF,BW,BW-NW,,no,,,,,,
318410,BW-0039,small_airport,Sanctuary Stanley Airport,-19.626272,23.279398,,AF,BW,BW-NW,,no,,,,,,
318411,BW-0040,small_airport,Ketumetse Airport,-18.771248,23.041275,,AF,BW,BW-NW,,no,,,,,,
318412,BW-0041,small_airport,Mapula Airport,-18.787656,22.829697,,AF,BW,BW-NW,,no,,,,,,
318413,BW-0042,small_airport,Nxabega Safari Airport,-19.464174,22.777865,,AF,BW,BW-NW,,no,,,,,,
318467,BW-0044,small_airport,Elephant Sands Airport,-19.746877,26.070069,,AF,BW,BW-CE,,no,,,,,,
318472,BW-0046,small_airport,Xamaxai Airport,-18.878912,22.713563,,AF,BW,BW-NW,,no,,,,,,
319013,BW-0051,small_airport,Central Kalahari Airport,-21.732301,24.482993,,AF,BW,BW-CE,,no,,,,,,
319014,BW-0052,small_airport,Nxai Pan Airstrip,-19.872439,24.679162,,AF,BW,BW-NW,,no,,,,,,
301800,BWJ,small_airport,Bawan Airport,-6.396944444440000,146.881666667,4700,OC,PG,PG-MPL,,no,,BWJ,BWN,,,
315689,BY-0011,small_airport,Aerodrom Belz,50.3771921,23.9648804,,EU,UA,UA-46,,no,,,,,,
315693,BY-0012,small_airport,Aerodrom Kukoviatsino,55.1609946,29.974589,,EU,BY,BY-VI,,no,,,,,,Куковячино
315695,BY-0013,small_airport,Mozyr,51.9858414,29.157581,,EU,BY,BY-HO,,no,,,,,,
315697,BY-0014,small_airport,Lipki Air Base,53.913545,27.708775,,EU,BY,BY-MI,,no,UMMI,,,,,"УММИ, Липки"
315926,BY-0015,small_airport,Aerodrom Ozerki,55.144536,26.829358,,EU,BY,BY-VI,,no,UMMK,,,,,
321035,BY-0026,closed,Komsomolskaya Airstrip,53.213143,27.36075,534,EU,BY,BY-MI,,no,,,ZF03,,,
323909,BY-0029,small_airport,Kliepačy Airstrip,52.7040425,24.3782919,,EU,BY,BY-BR,,no,,,,,,
323945,BY-0030,closed,Selhozaviatsii,52.75557,24.462681,,EU,BY,BY-HR,,no,,,,,,
324497,BY-0031,small_airport,Suklina Airstrip,55.2516188,27.9213048,,EU,BY,BY-VI,,no,,,,,,
328157,BZ-0007,small_airport,Privassion Airstrip,17.039,-88.9547,1500,NA,BZ,BZ-CY,,no,,,,,,
39665,CA-0019,closed,Albert Bay Airport,69.63333129882810,-103.61666870117200,,NA,CA,CA-NU,,no,,,,,,
39666,CA-0020,closed,Algar Tower Airport,56.11666488647460,-111.76667022705100,,NA,CA,CA-AB,,no,,,,,,
39667,CA-0021,closed,Amber Tower Airport,59.1797103168,-119.468593597,,NA,CA,CA-AB,,no,,,,,,
39668,CA-0022,closed,Anama Bay-Dauphin River Airport,51.9626732292,-98.13683509830000,,NA,CA,CA-MB,,no,,,,,,
39669,CA-0023,closed,Anderson Point Airport,68.21666717529300,-87.91666412353520,,NA,CA,CA-NU,,no,,,,,,
39670,CA-0024,closed,Anderson Ranch Airport,53.45000076293950,-123.56666564941400,,NA,CA,CA-BC,,no,,,,,,
39676,CA-0030,closed,Atkinson Point Airport,69.93333435058590,-131.4166717529300,,NA,CA,CA-NT,,no,,,,,,
39677,CA-0031,closed,Austin Airport,49.93333435058590,-98.91666412353520,,NA,CA,CA-MB,,no,,,,,,
39678,CA-0032,closed,Aylmer Airport,42.79999923706060,-80.94999694824220,,NA,CA,CA-ON,,no,,,,,,
39680,CA-0034,closed,Basnett Airport,57.36666488647460,-119.81666564941400,,NA,CA,CA-AB,,no,,,,,,
39681,CA-0035,closed,Batnuni Airport,53.38333511352540,-124.13333129882800,,NA,CA,CA-BC,,no,,,,,,
39683,CA-0037,closed,Bear River Airport,64.8174012986,-134.264431,,NA,CA,CA-YT,,no,,,,,,
39684,CA-0038,closed,Beatton River Airport,57.379861,-121.411645,,NA,CA,CA-BC,,no,,,,,,YZC
39685,CA-0039,closed,Beaulieu River Airport,62.45000076293950,-113.03333282470700,,NA,CA,CA-NT,,no,,,,,,
39687,CA-0041,closed,Beaver River Airport,59.971508,-124.203272,,NA,CA,CA-BC,,no,,,AS5,,,
39690,CA-0044,closed,Belledune Airport,47.900001525878900,-65.83333587646480,,NA,CA,CA-NB,,no,,,,,,
39691,CA-0045,closed,Bennett Field Airport,65.0309303519,-124.666671753,,NA,CA,CA-NT,,no,,,,,,
39693,CA-0047,closed,Bernard Harbour Airport,68.78333282470700,-114.83333587646500,,NA,CA,CA-NU,,no,,,,,,
39694,CA-0048,closed,Bethany Airport,50.349998474121100,-99.75,,NA,CA,CA-MB,,no,,,,,,
39696,CA-0050,closed,Bird Airport,56.5,-94.21666717529300,,NA,CA,CA-MB,,no,,,,,,
39702,CA-0056,closed,Borden Airport,44.266666412353500,-79.91666412353520,,NA,CA,CA-ON,,no,,,,,,
39704,CA-0058,closed,Bray Island Airport,69.26667022705080,-77.3499984741211,,NA,CA,CA-NU,,no,,,,,,
39705,CA-0059,closed,Brazeau Airport,52.96666717529300,-115.86666870117200,,NA,CA,CA-AB,,no,,,,,,
39706,CA-0060,closed,Bredenbury Airport,50.93333435058590,-102.05000305175800,,NA,CA,CA-SK,,no,,,,,,
39710,CA-0064,closed,Buckingham Airport,45.63333511352540,-75.4000015258789,,NA,CA,CA-QC,,no,,,,,,
39711,CA-0065,closed,Budworm City Airport,47.529434,-66.629677,,NA,CA,CA-NB,,no,,,CT4,,,
39713,CA-0067,closed,Burrage Creek Airport,57.266666412353500,-130.25,,NA,CA,CA-BC,,no,,,,,,
39717,CA-0071,closed,Cabin Creek Airport,53.75,-118.33333587646500,,NA,CA,CA-AB,,no,,,,,,
39719,CA-0073,closed,Calgary (Children's Hospital) Heliport,51.033333,-114.116669,,NA,CA,CA-AB,,no,,,,,,FZ2
39722,CA-0076,closed,Cape Christian Airport,70.51667022705080,-68.30000305175780,,NA,CA,CA-NU,,no,,,,,,
39725,CA-0079,closed,Cape Jones Airport,54.63333511352540,-79.69999694824220,,NA,CA,CA-QC,,no,,,,,,
39726,CA-0080,closed,Cape Parry Airport,70.16666412353520,-124.68333435058600,,NA,CA,CA-NT,,no,,,,,,
39728,CA-0082,closed,Carberry Airport,49.849998474121100,-99.31666564941410,,NA,CA,CA-MB,,no,,,,,,
39729,CA-0083,closed,Carrot River Airport,53.28333282470700,-103.55000305175800,,NA,CA,CA-SK,,no,,,,,,
39730,CA-0084,closed,Casey Airport,47.93333435058590,-74.0999984741211,,NA,CA,CA-QC,,no,,,,,,
39731,CA-0085,closed,Casino Airport,62.75,-138.78334045410200,,NA,CA,CA-YT,,no,,,,,,
39732,CA-0086,closed,Cavendish Airport,50.79999923706060,-110.44999694824200,,NA,CA,CA-AB,,no,,,,,,
39733,CA-0087,closed,Charlotte Lake Airport,52.150001525878900,-125.26667022705100,,NA,CA,CA-BC,,no,,,,,,
39735,CA-0089,closed,Chilko Lake (Wilderness Ranch) Airport,51.66666793823240,-124.1500015258790,,NA,CA,CA-BC,,no,,,,,,
39736,CA-0090,closed,Chipmunk Airport,56.71666717529300,-127.83333587646500,,NA,CA,CA-BC,,no,,,,,,
39737,CA-0091,closed,Chunamon Airport,56.233333587646500,-124.38333129882800,,NA,CA,CA-BC,,no,,,,,,
39738,CA-0092,closed,Churchill Falls Airport,53.63333511352540,-64.48332977294920,,NA,CA,CA-NL,,no,,,,,,
39739,CA-0093,closed,Clearwater Airport,51.650001525878900,-120.08333587646500,,NA,CA,CA-BC,,no,,,,,,
39740,CA-0094,closed,Clifton Point Airport,69.21666717529300,-118.63333129882800,,NA,CA,CA-NU,,no,,,,,,
39743,CA-0097,closed,Coal Valley Airport,53.08333206176760,-116.81666564941400,,NA,CA,CA-AB,,no,,,,,,
39744,CA-0098,closed,Comet Airport,58.54999923706060,-119.05000305175800,,NA,CA,CA-AB,,no,,,,,,
39745,CA-0099,closed,Cormorant Lake Airport,54.233333587646500,-100.5999984741210,,NA,CA,CA-MB,,no,,,,,,
39747,CA-0101,closed,Cowpar Airport,55.95000076293950,-110.5,,NA,CA,CA-AB,,no,,,,,,
39748,CA-0102,closed,Crater Airport,58.70000076293950,-118.68333435058600,,NA,CA,CA-AB,,no,,,,,,
39749,CA-0103,closed,Crater Airport,49.91666793823240,-99.80000305175780,,NA,CA,CA-MB,,no,,,,,,
39750,CA-0104,closed,Crawfish Lake Airport,49.70000076293950,-126.76667022705100,,NA,CA,CA-BC,,no,,,,,,
39751,CA-0105,closed,Cree Lake Airport,57.36666488647460,-107.13333129882800,,NA,CA,CA-SK,,no,,,,,,
39752,CA-0106,closed,Crooked Lake Airport,72.66666412353520,-98.5,,NA,CA,CA-NU,,no,,,,,,
39753,CA-0107,closed,Cullaton Lake Airport,61.31666564941410,-98.5,,NA,CA,CA-NU,,no,,,,,,
39754,CA-0108,closed,Culloden Airport,42.883333,-80.866669,938,NA,CA,CA-ON,,no,,,PQ2,,,
39755,CA-0109,closed,Cypre River Airport,49.257414,-125.938897,,NA,CA,CA-BC,,no,,,BK3,,,
42746,CA-0110,closed,Cap-de-la-Madeleine,46.38056945800780,-72.53002166748050,,NA,CA,CA-QC,,no,,,,,https://en.wikipedia.org/wiki/List_of_British_Commonwealth_Air_Training_Plan_facilities_in_Canada,"bcatp,military"
39757,CA-0111,closed,Davis Inlet Airport,55.900001525878900,-60.900001525878900,,NA,CA,CA-NL,,no,,,,,,
39758,CA-0112,closed,Deception Airport,62.112314446200000,-74.554681778,,NA,CA,CA-QC,,no,,YGY,,,,
39759,CA-0113,closed,Dewar Lakes Airport,68.627546,-71.125832,580,NA,CA,CA-NU,,no,,,YUW,,,
39760,CA-0114,closed,Discovery Airport,63.18333435058590,-113.9000015258790,,NA,CA,CA-NT,,no,,,,,,
45214,CA-0115,closed,RCAF Station Caron,50.4602361484,-105.812416077,,NA,CA,CA-SK,,no,,,,,,
39762,CA-0116,closed,Douglastown Airport,47.03333282470700,-65.53333282470700,,NA,CA,CA-NB,,no,,,,,,
39763,CA-0117,closed,Drake Point Airport,76.4000015258789,-108.53333282470700,,NA,CA,CA-NU,,no,,,,,,
39764,CA-0118,closed,Drake Point Airport,76.46666717529300,-108.73332977294900,,NA,CA,CA-NU,,no,,,,,,
39765,CA-0119,closed,Driftwood Airport,55.81666564941410,-126.41666412353500,,NA,CA,CA-BC,,no,,,,,,
45216,CA-0120,small_airport,Voisey's Bay,56.3447222222,-62.0880555556,246,NA,CA,CA-NL,,no,CVB2,,CVB2,,,
39768,CA-0122,closed,Eaglenest Airport,57.599998474121100,-129.4166717529300,,NA,CA,CA-BC,,no,,,,,,
39773,CA-0127,closed,Edmunston (Fraser Papers Inc) Heliport,47.36666488647460,-68.33333587646480,,NA,CA,CA-NB,,no,,,,,,
39774,CA-0128,closed,Eltrut Airport,48.96666717529300,-92.36666870117190,,NA,CA,CA-ON,,no,,,,,,
39775,CA-0129,closed,Esker Lake Airport,61.650001525878900,-74.66666412353520,,NA,CA,CA-QC,,no,,,,,,
39776,CA-0130,closed,Espanola (East) Airport,46.266666412353500,-81.73332977294920,,NA,CA,CA-ON,,no,,,,,,
39777,CA-0131,closed,Espanola (West) Airport,46.25,-81.8499984741211,,NA,CA,CA-ON,,no,,,,,,
39778,CA-0132,closed,Finbow Airport,57.266663,-125.449997,2460,NA,CA,CA-BC,,no,,,BF2,,,
39779,CA-0133,closed,Foggy Tower Airport,58.68333435058590,-114.96666717529300,,NA,CA,CA-AB,,no,,,,,,
39780,CA-0134,closed,Fort George Airport,53.81666564941410,-79,,NA,CA,CA-QC,,no,,,,,,
39781,CA-0135,closed,Fort McMurray Heliport,56.66666793823240,-111.33333587646500,,NA,CA,CA-AB,,no,,,,,,
39782,CA-0136,closed,Fort Nelson (Forestry) Heliport,58.79999923706060,-122.73332977294900,,NA,CA,CA-BC,,no,,,,,,
39785,CA-0139,closed,Fredericton (Forestry Centre) Heliport,45.93333435058590,-66.66666412353520,,NA,CA,CA-NB,,no,,,,,,
39786,CA-0140,closed,Gagnon Airport,51.95000076293950,-68.13333129882810,,NA,CA,CA-QC,,no,,,,,,
39787,CA-0141,closed,Germansen Landing Airport,55.767439,-124.691757,,NA,CA,CA-BC,,no,,,YGS,,,
39788,CA-0142,closed,Gift Lake Airport,55.86666488647460,-115.80000305175800,,NA,CA,CA-AB,,no,,,,,,
39790,CA-0144,closed,Gladstone (Costella Field) Airport,50.20000076293950,-99.05000305175780,,NA,CA,CA-MB,,no,,,,,,
39791,CA-0145,closed,Glendon Airport,54.266666412353500,-111.13333129882800,,NA,CA,CA-AB,,no,,,,,,
39792,CA-0146,closed,Gold Creek Airport,54.83333206176760,-118.6500015258790,,NA,CA,CA-AB,,no,,,,,,
39793,CA-0147,closed,Gold River Airport,49.81666564941410,-126.06666564941400,,NA,CA,CA-BC,,no,,,,,,
39794,CA-0148,closed,Goose River Airport,54.733333587646500,-116.31666564941400,,NA,CA,CA-AB,,no,,,,,,
39795,CA-0149,closed,Gore's Landing Airport,44.11666488647460,-78.25,,NA,CA,CA-ON,,no,,,,,,
39796,CA-0150,closed,Grand Valley Airport,43.983334,-80.266671,1593,NA,CA,CA-ON,,no,,,PH3,,,
39797,CA-0151,closed,Grant Point Airport,68.4000015258789,-98.6500015258789,,NA,CA,CA-NU,,no,,,,,,
39798,CA-0152,closed,Gun Lake Airport,50.900001525878900,-122.8499984741210,,NA,CA,CA-BC,,no,,,,,,
39799,CA-0153,closed,Hagersville Airport (No. 16 SFTS),42.9267971233,-80.120716095,,NA,CA,CA-ON,,no,,,,,,BCATP
39800,CA-0154,closed,Halifax (South Battery) Heliport,44.643734985,-63.5677018762,,NA,CA,CA-NS,,no,,,,,,
39801,CA-0155,closed,Hart River Airport,64.66666412353520,-136.8333282470700,,NA,CA,CA-YT,,no,,,,,,
39802,CA-0156,closed,Hartney Airport,49.45000076293950,-100.51667022705100,,NA,CA,CA-MB,,no,,,,,,
39803,CA-0157,closed,Haskett Airport,49,-97.9000015258789,,NA,CA,CA-MB,,no,,,,,,
39804,CA-0158,closed,Henik Lake Airport,61.650001525878900,-97.36666870117190,,NA,CA,CA-NU,,no,,,,,,
39808,CA-0162,closed,Hodgeville Airport,50.083332,-106.966667,2304,NA,CA,CA-SK,,no,,,JY7,,,
39809,CA-0163,closed,Hornes Gulch Airport,47.833159,-67.906783,1181,NA,CA,CA-NB,,no,,,DG4,,,
39810,CA-0164,closed,Horton River Airport,70.01667022705080,-126.94999694824200,,NA,CA,CA-NT,,no,,,,,,
